YEAR:Period,CostType,VALUE
2020-2050,CAP,130856.59105781092
,CAP,36219.43841639762
2020-2050,FIX,48230.0580040249
,FIX,11434.393066489929
2020-2050,VAR,-54788.76785480451
,VAR,-34116.68732845994
