YEAR:Period,CostType,VALUE
2020-2050,CAP,145950.44406688208
,CAP,39189.30871829573
2020-2050,FIX,50730.32953424929
,FIX,11967.125693178225
2020-2050,VAR,-45697.53314287775
,VAR,-29924.82545144799
