YEAR:Period,CostType,VALUE
2020-2050,CAP,148123.930204354
,CAP,41388.725684004654
2020-2050,FIX,53512.36499306412
,FIX,12223.665386919076
2020-2050,VAR,-71447.8304166258
,VAR,-36040.97834931817
