YEAR:Period,CostType,VALUE
2020-2050,CAP,129019.0495601479
,CAP,37234.99495595223
2020-2050,FIX,48797.07278052956
,FIX,11942.281721744417
2020-2050,VAR,-52453.00424219096
,VAR,-31957.2609702215
