YEAR:Period,CostType,VALUE
2020-2050,CAP,158710.22238131516
,CAP,42458.47965022801
2020-2050,FIX,52798.389292311695
,FIX,12591.592626261197
2020-2050,VAR,-42759.0220489307
,VAR,-28034.76493185049
