YEAR:Period,CostType,VALUE
2020-2050,CAP,190816.70437615758
,CAP,52266.71143222717
2020-2050,FIX,53232.51603569073
,FIX,12895.880154294226
2020-2050,VAR,-78218.40143943822
,VAR,-36007.72041794481
