YEAR:Period,CostType,VALUE
2020-2050,CAP,135908.0418918644
,CAP,29716.835255378297
2020-2050,FIX,51452.76357028209
,FIX,11004.36086980191
2020-2050,VAR,-89125.9702945798
,VAR,-40273.02713401331
