YEAR:Period,CostType,VALUE
2020-2050,CAP,148545.5961699491
,CAP,44102.48220507794
2020-2050,FIX,54336.705997350386
,FIX,13179.801300045297
2020-2050,VAR,-68083.24235076281
,VAR,-33222.90564210249
