YEAR:Period,CostType,VALUE
2020-2050,CAP,143750.10312603784
,CAP,38671.266414418824
2020-2050,FIX,50934.128164614434
,FIX,11763.700819696598
2020-2050,VAR,-61999.13961109239
,VAR,-34164.59293697539
