YEAR:Period,CostType,VALUE
2020-2050,CAP,141526.3432048949
,CAP,39156.668385220626
2020-2050,FIX,53037.56667780226
,FIX,12682.351005210532
2020-2050,VAR,-71121.45291419746
,VAR,-35159.05686508151
