YEAR:Period,CostType,VALUE
2020-2050,CAP,138897.33848279636
,CAP,31872.462786413387
2020-2050,FIX,50770.5848503395
,FIX,10994.151730668205
2020-2050,VAR,-78274.75319169775
,VAR,-39304.79915070472
