YEAR:Period,CostType,VALUE
2020-2050,CAP,139856.22295685063
,CAP,33841.8134004538
2020-2050,FIX,50863.088752994816
,FIX,10916.862772403212
2020-2050,VAR,-79635.13686612326
,VAR,-39289.71470951155
