YEAR:Period,CostType,VALUE
2020-2050,CAP,171782.06663864045
,CAP,35264.928961777856
2020-2050,FIX,49988.40243063618
,FIX,11051.087303528973
2020-2050,VAR,-65676.86657552773
,VAR,-32110.16166072174
