YEAR:Period,CostType,VALUE
2020-2050,CAP,253574.6233775475
,CAP,73126.68163438053
2020-2050,FIX,59656.00050532035
,FIX,15309.28937005275
2020-2050,VAR,-62695.738027511004
,VAR,-30197.120117274866
