YEAR:Period,CostType,VALUE
2020-2050,CAP,221665.68135461898
,CAP,67631.41249096839
2020-2050,FIX,62012.6446915404
,FIX,15807.400577505563
2020-2050,VAR,-67104.3376069604
,VAR,-32176.777943393638
