YEAR:Period,CostType,VALUE
2020-2050,CAP,149016.05303153052
,CAP,31521.618679056795
2020-2050,FIX,46337.65010852349
,FIX,10328.61771342334
2020-2050,VAR,-58446.22432315865
,VAR,-33036.53654584789
