YEAR:Period,CostType,VALUE
2020-2050,CAP,157240.64202252886
,CAP,38900.10421690298
2020-2050,FIX,48850.37543767211
,FIX,11282.771131294534
2020-2050,VAR,-71272.66600624863
,VAR,-37002.83717369602
