YEAR:Period,CostType,VALUE
2020-2050,CAP,213446.13717158287
,CAP,60627.45367877923
2020-2050,FIX,60869.71198718816
,FIX,15034.143106887808
2020-2050,VAR,-37981.54009637397
,VAR,-25933.45976978453
