YEAR:Period,CostType,VALUE
2020-2050,CAP,141707.54511021555
,CAP,33834.74979607065
2020-2050,FIX,49115.09110402032
,FIX,10790.802612171541
2020-2050,VAR,-53551.39795067343
,VAR,-32921.52052462693
