YEAR:Period,CostType,VALUE
2020-2050,CAP,174491.8514472596
,CAP,54744.64302585833
2020-2050,FIX,55397.75472721894
,FIX,13439.5394057788
2020-2050,VAR,-48386.04048400211
,VAR,-30756.029627452586
