YEAR:Period,CostType,VALUE
2020-2050,CAP,144778.43548485078
,CAP,43685.05576984346
2020-2050,FIX,52240.66701991636
,FIX,13149.53308165403
2020-2050,VAR,-44048.1016288368
,VAR,-27802.94448644363
