YEAR:Period,CostType,VALUE
2020-2050,CAP,142087.1651736009
,CAP,38734.76937681406
2020-2050,FIX,49544.18113717556
,FIX,11972.322532718797
2020-2050,VAR,-52023.81246102658
,VAR,-32564.59998167373
