YEAR:Period,CostType,VALUE
2020-2050,CAP,167914.37918320394
,CAP,39018.236138387736
2020-2050,FIX,50891.70466145596
,FIX,11589.042827903702
2020-2050,VAR,-77979.57302178306
,VAR,-36024.68630819223
