YEAR:Period,CostType,VALUE
2020-2050,CAP,165327.7702551746
,CAP,39411.981570488475
2020-2050,FIX,50664.96241610755
,FIX,11381.127416767122
2020-2050,VAR,-81727.9103713519
,VAR,-37733.23628186678
