YEAR:Period,CostType,VALUE
2020-2050,CAP,134484.89660263894
,CAP,34977.9563346381
2020-2050,FIX,50885.94895766161
,FIX,11392.261264388659
2020-2050,VAR,-78184.05031471576
,VAR,-39596.72168630362
