YEAR:Period,CostType,VALUE
2020-2050,CAP,209539.64736656833
,CAP,59753.49849344909
2020-2050,FIX,60492.01223943078
,FIX,14594.606576704098
2020-2050,VAR,-68295.06760823702
,VAR,-32945.347641703265
