YEAR:Period,CostType,VALUE
2020-2050,CAP,154208.80436816122
,CAP,36439.295539608545
2020-2050,FIX,53079.83775830624
,FIX,11470.702764123129
2020-2050,VAR,-73351.86460550888
,VAR,-35946.85718453016
