YEAR:Period,CostType,VALUE
2020-2050,CAP,163116.54522960668
,CAP,34534.3153874384
2020-2050,FIX,52399.400270381244
,FIX,11703.931330082327
2020-2050,VAR,-87354.33295051205
,VAR,-37611.45453719028
