YEAR:Period,CostType,VALUE
2020-2050,CAP,134284.61659347464
,CAP,27702.639818975906
2020-2050,FIX,46624.50909062431
,FIX,10106.017044879934
2020-2050,VAR,-76331.74521963294
,VAR,-39914.122605384866
