YEAR:Period,CostType,VALUE
2020-2050,CAP,215306.33706675735
,CAP,70130.1105535836
2020-2050,FIX,55985.096432720544
,FIX,14375.345136776321
2020-2050,VAR,-70834.18325891004
,VAR,-35927.14406414604
