YEAR:Period,CostType,VALUE
2020-2050,CAP,135556.76444252438
,CAP,37356.78922709264
2020-2050,FIX,51987.590795553566
,FIX,12307.218616875482
2020-2050,VAR,-74499.76992610561
,VAR,-36722.17512258811
