YEAR:Period,CostType,VALUE
2020-2050,CAP,161309.59265642913
,CAP,43915.33093927733
2020-2050,FIX,54319.50257233011
,FIX,12740.503260532008
2020-2050,VAR,-54171.086236510375
,VAR,-30436.535982430763
