YEAR:Period,CostType,VALUE
2020-2050,CAP,192228.07457123703
,CAP,48404.45349837234
2020-2050,FIX,53348.16942433547
,FIX,12619.051945478734
2020-2050,VAR,-75971.957964262
,VAR,-34280.458746093485
