YEAR:Period,CostType,VALUE
2020-2050,CAP,131871.03003403795
,CAP,34813.39208719968
2020-2050,FIX,48288.54900393847
,FIX,11428.32994739565
2020-2050,VAR,-54981.96979742333
,VAR,-34223.1476492051
