YEAR:Period,CostType,VALUE
2020-2050,CAP,166181.1270307669
,CAP,39347.61084805564
2020-2050,FIX,51447.03413801364
,FIX,11809.453224799654
2020-2050,VAR,-78774.47660972095
,VAR,-37973.60299881135
