YEAR:Period,CostType,VALUE
2020-2050,CAP,136047.08884096757
,CAP,39850.54491696215
2020-2050,FIX,50173.48343625038
,FIX,11939.006089657658
2020-2050,VAR,-65125.39541516702
,VAR,-35712.15624874158
