YEAR:Period,CostType,VALUE
2020-2050,CAP,182752.59975547378
,CAP,43586.88928210954
2020-2050,FIX,53302.568355437885
,FIX,11793.768412511197
2020-2050,VAR,-82549.92779440642
,VAR,-38093.90396533767
