YEAR:Period,CostType,VALUE
2020-2050,CAP,137310.9373819067
,CAP,35766.09928306962
2020-2050,FIX,50389.89621467951
,FIX,11515.333361606085
2020-2050,VAR,-63899.13263960787
,VAR,-35931.06430632781
