YEAR:Period,CostType,VALUE
2020-2050,CAP,149491.00204329175
,CAP,43798.38542092332
2020-2050,FIX,50426.73593690902
,FIX,12376.809980885297
2020-2050,VAR,-48617.87733964939
,VAR,-30759.79061931374
