YEAR:Period,CostType,VALUE
2020-2050,CAP,134759.31832782045
,CAP,30584.63440389839
2020-2050,FIX,47513.224342238165
,FIX,10507.192529744032
2020-2050,VAR,-56980.60107193921
,VAR,-34680.26492001586
