YEAR:Period,CostType,VALUE
2020-2050,CAP,147990.64062237326
,CAP,38454.15258513801
2020-2050,FIX,51485.479562682965
,FIX,12267.076357732029
2020-2050,VAR,-61671.17384152574
,VAR,-33968.315648506985
