YEAR:Period,CostType,VALUE
2020-2050,CAP,137905.51455919904
,CAP,40085.78342784225
2020-2050,FIX,51458.27315629349
,FIX,12601.20641350597
2020-2050,VAR,-60142.162213985204
,VAR,-32134.79336713661
