YEAR:Period,CostType,VALUE
2020-2050,CAP,137595.00146233442
,CAP,33287.27998170183
2020-2050,FIX,49264.27897820334
,FIX,10756.736024435537
2020-2050,VAR,-69051.89610204031
,VAR,-36979.53609470486
