YEAR:Period,CostType,VALUE
2020-2050,CAP,149981.30357058698
,CAP,44973.66296828245
2020-2050,FIX,55048.20131412998
,FIX,13636.147704101175
2020-2050,VAR,-66652.158203963
,VAR,-31370.022573754748
