YEAR:Period,CostType,VALUE
2020-2050,CAP,149228.68299685352
,CAP,41482.3901801255
2020-2050,FIX,55575.51222141609
,FIX,13508.355079678297
2020-2050,VAR,-75176.17014755108
,VAR,-31410.17845218421
