YEAR:Period,CostType,VALUE
2020-2050,CAP,192220.60308128461
,CAP,66318.99019776081
2020-2050,FIX,56047.041411489336
,FIX,14761.555652655636
2020-2050,VAR,-48916.542912723795
,VAR,-31206.38999129776
