YEAR:Period,CostType,VALUE
2020-2050,CAP,194991.9428301947
,CAP,47079.25105777249
2020-2050,FIX,54948.67454811327
,FIX,12899.810612200308
2020-2050,VAR,-83911.24938184187
,VAR,-33918.34397200654
