YEAR:Period,CostType,VALUE
2020-2050,CAP,148015.47032983587
,CAP,40355.09530759472
2020-2050,FIX,55074.86414831563
,FIX,13104.308544068886
2020-2050,VAR,-76420.63353220535
,VAR,-33283.5701529122
