YEAR:Period,CostType,VALUE
2020-2050,CAP,140701.18031058568
,CAP,37936.28692963929
2020-2050,FIX,50579.5674961656
,FIX,12296.492499235816
2020-2050,VAR,-46244.29130630083
,VAR,-30301.072824592185
