YEAR:Period,CostType,VALUE
2020-2050,CAP,175475.86987096997
,CAP,43610.8618483739
2020-2050,FIX,52950.08206438551
,FIX,12252.571840842762
2020-2050,VAR,-89031.45773304382
,VAR,-37371.351354415114
