YEAR:Period,CostType,VALUE
2020-2050,CAP,174794.60165300238
,CAP,42812.84664975405
2020-2050,FIX,57428.56350207225
,FIX,12431.68125572285
2020-2050,VAR,-84579.95864922232
,VAR,-37672.154253507615
