YEAR:Period,CostType,VALUE
2020-2050,CAP,194941.00029360183
,CAP,67075.56763066725
2020-2050,FIX,57599.50615687486
,FIX,15017.594047138395
2020-2050,VAR,-60641.39436847882
,VAR,-33552.75118394631
