YEAR:Period,CostType,VALUE
2020-2050,CAP,159588.92869487373
,CAP,37818.34490512999
2020-2050,FIX,50831.191372289715
,FIX,11591.471491668915
2020-2050,VAR,-81422.69591124755
,VAR,-39351.72897894705
