YEAR:Period,CostType,VALUE
2020-2050,CAP,133810.31430080745
,CAP,38477.64794063142
2020-2050,FIX,51806.21880099385
,FIX,12428.620592013162
2020-2050,VAR,-74496.90899851515
,VAR,-35746.41394682355
