YEAR:Period,CostType,VALUE
2020-2050,CAP,154142.17734406647
,CAP,32876.62857326516
2020-2050,FIX,49450.5174478276
,FIX,10864.126656156159
2020-2050,VAR,-80806.69614760314
,VAR,-37599.839040156374
