YEAR:Period,CostType,VALUE
2020-2050,CAP,167700.458659934
,CAP,40206.21522531001
2020-2050,FIX,52944.10669761189
,FIX,12235.54912265755
2020-2050,VAR,-89244.63866213593
,VAR,-38989.22509025155
