YEAR:Period,CostType,VALUE
2020-2050,CAP,151298.55966793257
,CAP,29388.094831568014
2020-2050,FIX,51124.79480642778
,FIX,11085.640756911316
2020-2050,VAR,-90113.5878314737
,VAR,-38989.33199840033
