YEAR:Period,CostType,VALUE
2020-2050,CAP,166968.02909035492
,CAP,42809.04746118053
2020-2050,FIX,52999.460223581395
,FIX,11771.250208413521
2020-2050,VAR,-53663.004112102564
,VAR,-33254.734049212406
