YEAR:Period,CostType,VALUE
2020-2050,CAP,157147.08120311334
,CAP,30515.460192572464
2020-2050,FIX,51689.45129497653
,FIX,11271.384725148771
2020-2050,VAR,-87611.8843734286
,VAR,-37611.47835441267
