YEAR:Period,CostType,VALUE
2020-2050,CAP,154524.19395730205
,CAP,36700.66995841424
2020-2050,FIX,51239.7092823741
,FIX,11539.492844005888
2020-2050,VAR,-92713.70431602896
,VAR,-40374.76601946224
