YEAR:Period,CostType,VALUE
2020-2050,CAP,140231.13965030562
,CAP,40647.71117360375
2020-2050,FIX,52925.25892896537
,FIX,12839.46522937588
2020-2050,VAR,-70896.8892651825
,VAR,-33932.34305051653
