YEAR:Period,CostType,VALUE
2020-2050,CAP,139175.4882074489
,CAP,42338.78193068566
2020-2050,FIX,52285.97546510131
,FIX,12918.113691079232
2020-2050,VAR,-59352.400089721974
,VAR,-31640.124328655154
