YEAR:Period,CostType,VALUE
2020-2050,CAP,188226.4609099246
,CAP,56058.011329797366
2020-2050,FIX,58740.4930558619
,FIX,13963.337685962579
2020-2050,VAR,-56335.50465622393
,VAR,-32279.513446380777
