YEAR:Period,CostType,VALUE
2020-2050,CAP,242237.75572163696
,CAP,60739.26126109405
2020-2050,FIX,61046.9096794739
,FIX,14539.09380242557
2020-2050,VAR,-81616.1496892697
,VAR,-32006.103572073207
